timestamp,Power,airTemperature,dewTemperature,windSpeed,hour,day_of_week,month
2016-07-04 20:00:00,228.145,14.3,11.7,7.0,20,0,7
2016-07-04 21:00:00,219.995,13.3,10.4,8.0,21,0,7
2016-07-04 22:00:00,219.9275,12.7,9.6,6.0,22,0,7
2016-07-04 23:00:00,215.305,12.3,9.5,7.0,23,0,7
2016-07-05 00:00:00,179.7775,11.1,7.7,6.0,0,1,7
2016-07-05 01:00:00,174.0825,9.4,7.5,5.0,1,1,7
2016-07-05 02:00:00,176.42,8.4,7.1,5.0,2,1,7
2016-07-05 03:00:00,167.4475,8.3,7.0,4.0,3,1,7
2016-07-05 04:00:00,162.5575,8.7,7.2,4.0,4,1,7
2016-07-05 05:00:00,160.2075,10.1,8.5,4.0,5,1,7
2016-07-05 06:00:00,165.505,10.9,9.1,5.0,6,1,7
2016-07-05 07:00:00,176.645,11.6,9.0,5.0,7,1,7
2016-07-05 08:00:00,183.8475,12.3,9.1,6.0,8,1,7
2016-07-05 09:00:00,185.225,13.8,8.7,7.0,9,1,7
2016-07-05 10:00:00,191.0,14.0,6.2,5.0,10,1,7
2016-07-05 11:00:00,191.675,14.2,8.3,6.0,11,1,7
2016-07-05 12:00:00,196.35,15.7,8.3,6.0,12,1,7
2016-07-05 13:00:00,200.8675,15.6,7.2,5.0,13,1,7
2016-07-05 14:00:00,206.2825,15.8,7.3,6.0,14,1,7
2016-07-05 15:00:00,201.805,15.5,8.1,5.0,15,1,7
2016-07-05 16:00:00,202.825,16.3,8.0,5.0,16,1,7
2016-07-05 17:00:00,200.01,15.8,7.9,5.0,17,1,7
2016-07-05 18:00:00,196.86,16.4,7.9,5.0,18,1,7
2016-07-05 19:00:00,189.1075,14.7,8.4,4.0,19,1,7
2016-07-05 20:00:00,182.4425,14.7,8.4,3.0,20,1,7
2016-07-05 21:00:00,181.8875,13.7,9.2,3.0,21,1,7
2016-07-05 22:00:00,173.055,11.4,8.1,3.0,22,1,7
2016-07-05 23:00:00,170.1125,10.8,8.8,2.0,23,1,7
2016-07-06 00:00:00,163.8125,9.7,7.6,1.0,0,2,7
2016-07-06 01:00:00,161.23,8.7,7.5,0.0,1,2,7
2016-07-06 02:00:00,164.4425,10.0,8.7,1.0,2,2,7
2016-07-06 03:00:00,159.9575,10.8,9.5,0.0,3,2,7
2016-07-06 04:00:00,191.7575,11.1,9.5,2.0,4,2,7
2016-07-06 05:00:00,187.05,11.9,10.1,1.0,5,2,7
2016-07-06 06:00:00,228.95,13.6,10.0,1.0,6,2,7
2016-07-06 07:00:00,322.0425,15.2,10.3,2.0,7,2,7
2016-07-06 08:00:00,368.815,16.0,9.9,2.0,8,2,7
2016-07-06 09:00:00,378.3125,17.7,10.9,2.0,9,2,7
2016-07-06 10:00:00,396.05,17.2,11.6,5.0,10,2,7
2016-07-06 11:00:00,397.125,16.8,11.0,5.0,11,2,7
2016-07-06 12:00:00,405.015,16.0,11.7,6.0,12,2,7
2016-07-06 13:00:00,391.7,17.6,11.8,5.0,13,2,7
2016-07-06 14:00:00,373.9275,18.3,11.9,5.0,14,2,7
2016-07-06 15:00:00,365.635,17.9,12.2,6.0,15,2,7
2016-07-06 16:00:00,326.5375,17.7,12.4,6.0,16,2,7
2016-07-06 17:00:00,269.265,17.6,12.4,8.0,17,2,7
2016-07-06 18:00:00,255.0775,17.1,11.9,8.0,18,2,7
2016-07-06 19:00:00,226.365,17.0,12.2,8.0,19,2,7
2016-07-06 20:00:00,208.3675,16.3,11.7,8.0,20,2,7
2016-07-06 21:00:00,180.17,15.8,11.4,8.0,21,2,7
2016-07-06 22:00:00,170.96,15.5,11.5,7.0,22,2,7
2016-07-06 23:00:00,169.765,15.5,11.8,8.0,23,2,7
2016-07-07 00:00:00,170.445,15.0,12.0,8.0,0,3,7
2016-07-07 01:00:00,171.4625,14.5,12.6,7.0,1,3,7
2016-07-07 02:00:00,169.585,14.1,12.9,6.0,2,3,7
2016-07-07 03:00:00,169.87,14.3,13.1,5.0,3,3,7
2016-07-07 04:00:00,197.3075,12.6,11.4,5.0,4,3,7
2016-07-07 05:00:00,202.3075,12.4,11.1,4.0,5,3,7
2016-07-07 06:00:00,227.915,12.8,11.2,4.0,6,3,7
2016-07-07 07:00:00,319.955,13.1,10.9,3.0,7,3,7
2016-07-07 08:00:00,359.5425,13.5,10.6,4.0,8,3,7
2016-07-07 09:00:00,382.3525,14.3,10.4,5.0,9,3,7
2016-07-07 10:00:00,385.0625,16.3,11.0,5.0,10,3,7
2016-07-07 11:00:00,376.29,16.2,11.1,5.0,11,3,7
2016-07-07 12:00:00,389.8825,17.3,11.6,6.0,12,3,7
2016-07-07 13:00:00,387.1925,18.7,12.6,3.0,13,3,7
2016-07-07 14:00:00,375.9125,20.1,12.5,3.0,14,3,7
2016-07-07 15:00:00,357.7125,19.8,12.8,5.0,15,3,7
2016-07-07 16:00:00,334.2325,19.8,13.1,5.0,16,3,7
2016-07-07 17:00:00,270.61,20.0,13.3,4.0,17,3,7
2016-07-07 18:00:00,256.565,19.3,13.9,4.0,18,3,7
2016-07-07 19:00:00,230.9725,19.6,13.8,2.0,19,3,7
2016-07-07 20:00:00,220.5925,19.0,13.6,5.0,20,3,7
2016-07-07 21:00:00,209.98,18.2,13.7,3.0,21,3,7
2016-07-07 22:00:00,206.79,16.8,13.2,5.0,22,3,7
2016-07-07 23:00:00,186.4475,16.3,12.8,7.0,23,3,7
2016-07-08 00:00:00,168.02,15.3,12.6,6.0,0,4,7
2016-07-08 01:00:00,166.625,14.9,12.6,6.0,1,4,7
2016-07-08 02:00:00,170.475,14.7,12.6,5.0,2,4,7
2016-07-08 03:00:00,167.0775,14.9,11.7,6.0,3,4,7
2016-07-08 04:00:00,168.1275,14.4,11.2,9.0,4,4,7
2016-07-08 05:00:00,163.485,14.0,11.2,8.0,5,4,7
2016-07-08 06:00:00,172.245,14.7,11.3,8.0,6,4,7
2016-07-08 07:00:00,185.4225,15.0,10.5,9.0,7,4,7
2016-07-08 08:00:00,190.475,14.6,10.4,9.0,8,4,7
2016-07-08 09:00:00,196.0175,16.1,10.7,9.0,9,4,7
2016-07-08 10:00:00,197.195,16.3,9.9,9.0,10,4,7
2016-07-08 11:00:00,205.9075,16.8,10.2,10.0,11,4,7
2016-07-08 12:00:00,206.28,18.5,10.7,10.0,12,4,7
2016-07-08 13:00:00,210.985,18.9,9.9,10.0,13,4,7
2016-07-08 14:00:00,212.4325,19.2,10.5,8.0,14,4,7
2016-07-08 15:00:00,214.97,20.0,10.8,7.0,15,4,7
2016-07-08 16:00:00,209.95,19.5,10.2,7.0,16,4,7
2016-07-08 17:00:00,211.48,19.4,11.4,5.0,17,4,7
2016-07-08 18:00:00,205.3275,18.9,11.5,5.0,18,4,7
2016-07-08 19:00:00,198.205,18.2,11.9,4.0,19,4,7
2016-07-08 20:00:00,183.9275,17.4,13.1,6.0,20,4,7
2016-07-08 21:00:00,177.5575,17.0,13.0,4.0,21,4,7
2016-07-08 22:00:00,169.9575,16.7,13.1,5.0,22,4,7
2016-07-08 23:00:00,169.82,16.2,13.2,5.0,23,4,7
2016-07-09 00:00:00,180.75,15.9,13.2,5.0,0,5,7
2016-07-09 01:00:00,178.5525,16.0,13.6,6.0,1,5,7
2016-07-09 02:00:00,178.77,16.6,14.0,4.0,2,5,7
2016-07-09 03:00:00,181.6325,16.5,14.1,3.0,3,5,7
2016-07-09 04:00:00,227.81,16.7,14.2,4.0,4,5,7
2016-07-09 05:00:00,225.5775,16.0,14.5,5.0,5,5,7
2016-07-09 06:00:00,253.6075,15.8,14.5,3.0,6,5,7
2016-07-09 07:00:00,347.8425,16.1,14.5,3.0,7,5,7
2016-07-09 08:00:00,385.4725,16.6,14.1,5.0,8,5,7
2016-07-09 09:00:00,402.1275,16.3,15.3,3.0,9,5,7
2016-07-09 10:00:00,407.975,18.3,16.2,4.0,10,5,7
2016-07-09 11:00:00,404.095,18.9,15.7,7.0,11,5,7
2016-07-09 12:00:00,401.7625,18.9,15.6,10.0,12,5,7
2016-07-09 13:00:00,398.865,19.7,15.7,7.0,13,5,7
2016-07-09 14:00:00,387.32,19.9,15.8,9.0,14,5,7
2016-07-09 15:00:00,373.255,21.2,16.0,10.0,15,5,7
2016-07-09 16:00:00,337.215,21.1,15.6,11.0,16,5,7
2016-07-09 17:00:00,272.31,20.8,15.3,10.0,17,5,7
2016-07-09 18:00:00,261.585,20.3,15.1,8.0,18,5,7
2016-07-09 19:00:00,231.055,19.3,14.8,7.0,19,5,7
2016-07-09 20:00:00,221.4425,17.8,14.3,6.0,20,5,7
2016-07-09 21:00:00,197.4175,17.7,13.7,7.0,21,5,7
2016-07-09 22:00:00,184.9,16.6,12.9,8.0,22,5,7
2016-07-09 23:00:00,181.3375,15.4,12.4,6.0,23,5,7
2016-07-10 00:00:00,169.195,15.0,11.6,5.0,0,6,7
2016-07-10 01:00:00,168.1925,15.1,11.3,7.0,1,6,7
2016-07-10 02:00:00,167.215,14.9,11.1,7.0,2,6,7
2016-07-10 03:00:00,168.3625,15.0,11.1,6.0,3,6,7
2016-07-10 04:00:00,211.9375,15.1,11.1,7.0,4,6,7
2016-07-10 05:00:00,224.2425,15.2,11.2,7.0,5,6,7
2016-07-10 06:00:00,248.21,15.2,11.3,6.0,6,6,7
2016-07-10 07:00:00,317.1125,15.6,11.6,7.0,7,6,7
2016-07-10 08:00:00,352.21,15.5,11.4,6.0,8,6,7
2016-07-10 09:00:00,372.3125,16.4,11.8,7.0,9,6,7
2016-07-10 10:00:00,391.0625,17.8,11.7,9.0,10,6,7
2016-07-10 11:00:00,379.145,17.6,11.4,9.0,11,6,7
2016-07-10 12:00:00,372.3825,17.6,12.5,10.0,12,6,7
2016-07-10 13:00:00,376.46,18.3,12.3,8.0,13,6,7
2016-07-10 14:00:00,365.575,18.5,12.5,8.0,14,6,7
2016-07-10 15:00:00,351.47,18.0,12.5,9.0,15,6,7
2016-07-10 16:00:00,309.5975,17.4,12.3,10.0,16,6,7
2016-07-10 17:00:00,256.2875,16.9,12.0,9.0,17,6,7
2016-07-10 18:00:00,242.2925,15.9,12.4,8.0,18,6,7
2016-07-10 19:00:00,223.1,15.4,12.3,7.0,19,6,7
2016-07-10 20:00:00,216.5825,15.1,12.4,6.0,20,6,7
2016-07-10 21:00:00,205.5,14.4,12.7,7.0,21,6,7
2016-07-10 22:00:00,207.0025,14.0,12.7,8.0,22,6,7
2016-07-10 23:00:00,190.05,14.1,12.9,9.0,23,6,7
2016-07-11 00:00:00,182.15,14.1,13.0,9.0,0,0,7
2016-07-11 01:00:00,182.2925,14.1,12.9,7.0,1,0,7
2016-07-11 02:00:00,182.0125,14.0,12.7,7.0,2,0,7
2016-07-11 03:00:00,181.53,14.0,12.4,7.0,3,0,7
2016-07-11 04:00:00,181.8175,13.7,12.4,7.0,4,0,7
2016-07-11 05:00:00,182.375,13.7,12.1,7.0,5,0,7
2016-07-11 06:00:00,187.03,13.7,12.2,7.0,6,0,7
2016-07-11 07:00:00,234.2575,13.4,11.4,9.0,7,0,7
2016-07-11 08:00:00,342.9,13.3,11.4,8.0,8,0,7
2016-07-11 09:00:00,387.8075,13.9,11.5,8.0,9,0,7
2016-07-11 10:00:00,394.4525,14.0,11.4,9.0,10,0,7
2016-07-11 11:00:00,403.95,14.6,11.0,8.0,11,0,7
2016-07-11 12:00:00,405.235,16.1,11.7,8.0,12,0,7
2016-07-11 13:00:00,401.1025,17.1,11.8,8.0,13,0,7
2016-07-11 14:00:00,406.4725,18.3,12.4,8.0,14,0,7
2016-07-11 15:00:00,405.695,18.8,11.6,8.0,15,0,7
2016-07-11 16:00:00,372.6525,17.2,11.5,6.0,16,0,7
2016-07-11 17:00:00,346.915,14.4,12.7,5.0,17,0,7
2016-07-11 18:00:00,280.825,14.7,12.9,7.0,18,0,7
2016-07-11 19:00:00,263.7225,13.5,12.4,6.0,19,0,7
2016-07-11 20:00:00,247.3725,13.2,11.0,5.0,20,0,7
2016-07-11 21:00:00,240.665,13.0,10.9,5.0,21,0,7
2016-07-11 22:00:00,206.4775,12.4,9.9,4.0,22,0,7
2016-07-11 23:00:00,195.7275,11.1,9.1,4.0,23,0,7
2016-07-12 00:00:00,176.1525,10.6,8.6,4.0,0,1,7
2016-07-12 01:00:00,170.125,8.6,7.4,4.0,1,1,7
2016-07-12 02:00:00,168.04,7.5,6.6,3.0,2,1,7
2016-07-12 03:00:00,165.8375,7.9,6.8,4.0,3,1,7
2016-07-12 04:00:00,166.275,9.4,8.2,4.0,4,1,7
2016-07-12 05:00:00,162.2225,9.9,8.6,4.0,5,1,7
2016-07-12 06:00:00,169.0275,10.6,8.8,5.0,6,1,7
2016-07-12 07:00:00,227.25,11.3,9.2,5.0,7,1,7
2016-07-12 08:00:00,336.135,11.7,9.0,5.0,8,1,7
2016-07-12 09:00:00,373.4775,13.4,8.8,5.0,9,1,7
2016-07-12 10:00:00,380.47,14.3,7.5,4.0,10,1,7
2016-07-12 11:00:00,374.0,15.0,7.2,4.0,11,1,7
2016-07-12 12:00:00,368.9125,15.3,7.1,5.0,12,1,7
2016-07-12 13:00:00,400.065,15.0,7.5,6.0,13,1,7
2016-07-12 14:00:00,396.4325,15.6,7.4,4.0,14,1,7
2016-07-12 15:00:00,393.07,15.9,6.8,5.0,15,1,7
2016-07-12 16:00:00,371.15,16.0,9.2,5.0,16,1,7
2016-07-12 17:00:00,352.5425,15.3,7.9,6.0,17,1,7
2016-07-12 18:00:00,289.3275,14.9,8.2,6.0,18,1,7
2016-07-12 19:00:00,253.165,13.2,7.8,5.0,19,1,7
2016-07-12 20:00:00,229.6275,12.5,9.4,4.0,20,1,7
2016-07-12 21:00:00,217.915,12.3,9.0,5.0,21,1,7
2016-07-12 22:00:00,172.7525,11.8,8.8,4.0,22,1,7
2016-07-12 23:00:00,169.38,10.3,7.8,5.0,23,1,7
2016-07-13 00:00:00,169.51,9.7,7.5,4.0,0,2,7
2016-07-13 01:00:00,168.1375,10.0,7.7,4.0,1,2,7
2016-07-13 02:00:00,168.3825,10.2,8.0,4.0,2,2,7
2016-07-13 03:00:00,166.2125,9.7,7.7,4.0,3,2,7
2016-07-13 04:00:00,192.67,9.4,7.6,5.0,4,2,7
2016-07-13 05:00:00,197.3825,9.4,7.5,5.0,5,2,7
2016-07-13 06:00:00,228.7325,9.7,7.9,5.0,6,2,7
2016-07-13 07:00:00,303.83,11.6,8.3,6.0,7,2,7
2016-07-13 08:00:00,343.5725,12.5,8.5,7.0,8,2,7
2016-07-13 09:00:00,374.4625,13.8,8.7,7.0,9,2,7
2016-07-13 10:00:00,376.7425,14.9,8.9,8.0,10,2,7
2016-07-13 11:00:00,379.925,15.3,9.7,7.0,11,2,7
2016-07-13 12:00:00,373.0725,15.8,8.3,7.0,12,2,7
2016-07-13 13:00:00,375.9675,15.5,8.2,7.0,13,2,7
2016-07-13 14:00:00,373.01,15.6,10.1,8.0,14,2,7
2016-07-13 15:00:00,347.5025,14.3,9.6,7.0,15,2,7
2016-07-13 16:00:00,315.94,13.7,9.5,8.0,16,2,7
2016-07-13 17:00:00,266.535,15.0,9.0,7.0,17,2,7
2016-07-13 18:00:00,246.5725,14.5,8.4,7.0,18,2,7
2016-07-13 19:00:00,223.9075,12.9,9.7,6.0,19,2,7
2016-07-13 20:00:00,206.72,12.7,9.5,6.0,20,2,7
2016-07-13 21:00:00,192.03,11.7,9.6,4.0,21,2,7
2016-07-13 22:00:00,193.845,11.4,9.0,5.0,22,2,7
2016-07-13 23:00:00,193.1525,11.1,8.9,5.0,23,2,7
2016-07-14 00:00:00,193.2875,10.5,8.5,5.0,0,3,7
2016-07-14 01:00:00,190.395,10.5,8.7,5.0,1,3,7
2016-07-14 02:00:00,168.1075,9.9,8.4,6.0,2,3,7
2016-07-14 03:00:00,167.66,9.4,8.0,5.0,3,3,7
2016-07-14 04:00:00,193.245,8.7,7.7,5.0,4,3,7
2016-07-14 05:00:00,199.0025,8.6,7.9,5.0,5,3,7
2016-07-14 06:00:00,223.07,10.1,8.8,3.0,6,3,7
2016-07-14 07:00:00,294.475,11.5,9.7,5.0,7,3,7
2016-07-14 08:00:00,326.9275,12.5,9.8,5.0,8,3,7
2016-07-14 09:00:00,365.795,13.6,9.7,4.0,9,3,7
2016-07-14 10:00:00,371.69,15.0,9.1,2.0,10,3,7
2016-07-14 11:00:00,372.835,15.3,8.6,4.0,11,3,7
2016-07-14 12:00:00,368.425,16.7,8.6,5.0,12,3,7
2016-07-14 13:00:00,367.5175,17.5,9.2,5.0,13,3,7
2016-07-14 14:00:00,358.815,17.7,9.0,4.0,14,3,7
2016-07-14 15:00:00,338.07,17.5,7.9,3.0,15,3,7
2016-07-14 16:00:00,314.0825,17.4,8.3,5.0,16,3,7
2016-07-14 17:00:00,259.49,16.9,8.2,4.0,17,3,7
2016-07-14 18:00:00,249.205,16.4,7.8,4.0,18,3,7
2016-07-14 19:00:00,222.3725,15.9,8.1,6.0,19,3,7
2016-07-14 20:00:00,213.3175,15.0,8.6,5.0,20,3,7
2016-07-14 21:00:00,204.2,14.0,10.7,5.0,21,3,7
2016-07-14 22:00:00,173.58,13.2,10.6,6.0,22,3,7
2016-07-14 23:00:00,167.7475,13.0,10.0,4.0,23,3,7
2016-07-15 00:00:00,163.7125,12.9,9.1,5.0,0,4,7
2016-07-15 01:00:00,164.5275,12.6,10.0,5.0,1,4,7
2016-07-15 02:00:00,163.655,12.4,11.1,4.0,2,4,7
2016-07-15 03:00:00,161.925,12.7,11.6,3.0,3,4,7
2016-07-15 04:00:00,193.0,13.5,12.3,2.0,4,4,7
2016-07-15 05:00:00,195.6875,14.2,12.8,2.0,5,4,7
2016-07-15 06:00:00,230.0925,14.7,13.5,5.0,6,4,7
2016-07-15 07:00:00,314.23,15.7,14.2,5.0,7,4,7
2016-07-15 08:00:00,368.225,17.2,15.0,7.0,8,4,7
2016-07-15 09:00:00,390.645,18.3,15.9,8.0,9,4,7
2016-07-15 10:00:00,403.0775,20.5,16.7,8.0,10,4,7
2016-07-15 11:00:00,410.0825,19.9,17.6,9.0,11,4,7
2016-07-15 12:00:00,400.1125,20.7,17.5,9.0,12,4,7
2016-07-15 13:00:00,399.0875,22.6,17.7,9.0,13,4,7
2016-07-15 14:00:00,392.47,23.7,17.2,11.0,14,4,7
2016-07-15 15:00:00,368.565,22.7,16.5,10.0,15,4,7
2016-07-15 16:00:00,338.875,23.3,16.3,10.0,16,4,7
2016-07-15 17:00:00,278.2575,22.5,16.2,10.0,17,4,7
2016-07-15 18:00:00,259.51,21.9,16.6,9.0,18,4,7
2016-07-15 19:00:00,222.9325,21.2,16.7,10.0,19,4,7
2016-07-15 20:00:00,199.7025,20.5,16.7,9.0,20,4,7
2016-07-15 21:00:00,192.6275,20.3,16.6,9.0,21,4,7
2016-07-15 22:00:00,176.935,18.4,17.3,10.0,22,4,7
2016-07-15 23:00:00,168.1225,16.8,15.7,7.0,23,4,7
2016-07-16 00:00:00,166.4825,16.5,15.1,8.0,0,5,7
2016-07-16 01:00:00,169.4275,16.0,14.7,6.0,1,5,7
2016-07-16 02:00:00,167.375,15.7,13.9,6.0,2,5,7
2016-07-16 03:00:00,166.9375,14.3,12.6,4.0,3,5,7
2016-07-16 04:00:00,163.855,13.0,11.6,4.0,4,5,7
2016-07-16 05:00:00,161.76,13.6,11.3,6.0,5,5,7
2016-07-16 06:00:00,172.2075,14.1,11.6,5.0,6,5,7
2016-07-16 07:00:00,188.585,14.5,11.8,7.0,7,5,7
2016-07-16 08:00:00,188.84,14.4,11.7,7.0,8,5,7
2016-07-16 09:00:00,196.2175,15.2,11.7,7.0,9,5,7
2016-07-16 10:00:00,200.2575,15.6,11.9,8.0,10,5,7
2016-07-16 11:00:00,207.405,16.9,12.7,8.0,11,5,7
2016-07-16 12:00:00,211.24,18.9,13.5,8.0,12,5,7
2016-07-16 13:00:00,211.4625,19.9,12.8,9.0,13,5,7
2016-07-16 14:00:00,212.3975,20.3,12.9,9.0,14,5,7
2016-07-16 15:00:00,213.5375,20.1,11.5,9.0,15,5,7
2016-07-16 16:00:00,210.065,20.4,11.4,8.0,16,5,7
2016-07-16 17:00:00,208.9675,19.8,10.0,9.0,17,5,7
2016-07-16 18:00:00,210.3625,19.3,10.7,8.0,18,5,7
2016-07-16 19:00:00,195.035,17.9,10.9,7.0,19,5,7
2016-07-16 20:00:00,187.825,17.0,10.8,7.0,20,5,7
2016-07-16 21:00:00,177.33,15.1,11.4,5.0,21,5,7
2016-07-16 22:00:00,173.805,13.6,11.1,5.0,22,5,7
2016-07-16 23:00:00,167.575,13.2,10.4,6.0,23,5,7
2016-07-17 00:00:00,164.0075,12.7,10.4,6.0,0,6,7
2016-07-17 01:00:00,167.905,13.1,10.7,5.0,1,6,7
2016-07-17 02:00:00,164.4325,12.8,9.9,8.0,2,6,7
2016-07-17 03:00:00,164.6825,12.9,9.7,7.0,3,6,7
2016-07-17 04:00:00,157.37,12.7,10.1,6.0,4,6,7
2016-07-17 05:00:00,162.7625,12.7,9.7,7.0,5,6,7
2016-07-17 06:00:00,169.945,13.2,9.5,8.0,6,6,7
2016-07-17 07:00:00,186.4825,13.9,9.9,7.0,7,6,7
2016-07-17 08:00:00,191.6725,14.9,10.4,8.0,8,6,7
2016-07-17 09:00:00,198.1025,16.5,10.4,8.0,9,6,7
2016-07-17 10:00:00,202.865,18.1,11.3,7.0,10,6,7
2016-07-17 11:00:00,206.4275,19.8,12.0,6.0,11,6,7
2016-07-17 12:00:00,206.105,20.6,13.0,5.0,12,6,7
2016-07-17 13:00:00,204.42,22.1,12.3,6.0,13,6,7
2016-07-17 14:00:00,210.55,22.7,12.5,7.0,14,6,7
2016-07-17 15:00:00,211.53,22.9,14.4,9.0,15,6,7
2016-07-17 16:00:00,213.76,21.7,15.0,10.0,16,6,7
2016-07-17 17:00:00,217.955,22.3,15.2,10.0,17,6,7
2016-07-17 18:00:00,218.515,21.3,15.8,8.0,18,6,7
2016-07-17 19:00:00,200.9425,20.3,16.1,8.0,19,6,7
2016-07-17 20:00:00,194.1575,19.6,16.1,6.0,20,6,7
2016-07-17 21:00:00,190.445,19.8,16.4,6.0,21,6,7
2016-07-17 22:00:00,185.4125,19.5,16.5,6.0,22,6,7
2016-07-17 23:00:00,176.795,19.4,16.6,6.0,23,6,7
2016-07-18 00:00:00,175.7975,18.6,16.2,7.0,0,0,7
2016-07-18 01:00:00,173.045,18.1,16.1,4.0,1,0,7
2016-07-18 02:00:00,169.6275,17.7,15.7,4.0,2,0,7
2016-07-18 03:00:00,168.5725,16.8,15.6,3.0,3,0,7
2016-07-18 04:00:00,194.8725,16.4,15.2,3.0,4,0,7
2016-07-18 05:00:00,204.15,15.8,14.8,3.0,5,0,7
2016-07-18 06:00:00,240.715,17.4,15.9,2.0,6,0,7
2016-07-18 07:00:00,320.9275,19.1,15.8,2.0,7,0,7
2016-07-18 08:00:00,377.1275,21.6,16.3,2.0,8,0,7
2016-07-18 09:00:00,407.05,22.4,16.4,4.0,9,0,7
2016-07-18 10:00:00,422.7375,22.5,16.6,4.0,10,0,7
2016-07-18 11:00:00,423.5625,23.6,16.4,5.0,11,0,7
2016-07-18 12:00:00,414.3725,23.0,16.8,5.0,12,0,7
2016-07-18 13:00:00,419.2375,23.9,16.7,4.0,13,0,7
2016-07-18 14:00:00,407.255,25.5,16.8,4.0,14,0,7
2016-07-18 15:00:00,395.3,25.8,16.2,5.0,15,0,7
2016-07-18 16:00:00,363.0775,26.0,15.5,4.0,16,0,7
2016-07-18 17:00:00,302.245,25.3,15.5,4.0,17,0,7
2016-07-18 18:00:00,270.3125,25.1,15.1,5.0,18,0,7
2016-07-18 19:00:00,235.1,24.0,15.1,5.0,19,0,7
2016-07-18 20:00:00,225.1425,22.7,14.9,4.0,20,0,7
2016-07-18 21:00:00,203.87,20.4,15.5,3.0,21,0,7
2016-07-18 22:00:00,204.905,19.4,15.1,2.0,22,0,7
2016-07-18 23:00:00,188.86,16.0,13.6,2.0,23,0,7
2016-07-19 00:00:00,172.28,14.3,12.6,1.0,0,1,7
2016-07-19 01:00:00,170.84,13.4,12.6,1.0,1,1,7
2016-07-19 02:00:00,170.38,13.1,12.1,2.0,2,1,7
2016-07-19 03:00:00,168.3975,13.1,12.3,1.0,3,1,7
2016-07-19 04:00:00,192.9425,11.6,10.9,1.0,4,1,7
2016-07-19 05:00:00,193.9775,12.5,12.0,2.0,5,1,7
2016-07-19 06:00:00,231.4975,16.2,14.8,3.0,6,1,7
2016-07-19 07:00:00,325.92,19.5,15.1,4.0,7,1,7
2016-07-19 08:00:00,382.325,21.8,14.6,4.0,8,1,7
2016-07-19 09:00:00,409.4,21.8,14.6,4.0,9,1,7
2016-07-19 10:00:00,407.025,22.8,15.3,4.0,10,1,7
2016-07-19 11:00:00,412.005,22.8,15.8,5.0,11,1,7
2016-07-19 12:00:00,407.54,21.7,16.1,5.0,12,1,7
2016-07-19 13:00:00,418.4225,23.7,16.5,4.0,13,1,7
2016-07-19 14:00:00,395.8075,24.2,17.6,5.0,14,1,7
2016-07-19 15:00:00,381.4425,24.0,17.4,4.0,15,1,7
2016-07-19 16:00:00,359.9975,24.6,16.0,4.0,16,1,7
2016-07-19 17:00:00,293.155,25.0,15.5,5.0,17,1,7
2016-07-19 18:00:00,269.51,24.6,16.1,3.0,18,1,7
2016-07-19 19:00:00,227.6625,23.8,15.5,5.0,19,1,7
2016-07-19 20:00:00,207.055,21.6,15.1,3.0,20,1,7
2016-07-19 21:00:00,189.635,19.5,15.1,0.5,21,1,7
2016-07-19 22:00:00,182.3225,21.7,17.0,2.0,22,1,7
2016-07-19 23:00:00,179.995,20.9,17.0,5.0,23,1,7
2016-07-20 00:00:00,179.2225,20.4,17.0,6.0,0,2,7
2016-07-20 01:00:00,176.0125,20.4,16.8,5.0,1,2,7
2016-07-20 02:00:00,176.0025,18.4,16.7,2.0,2,2,7
2016-07-20 03:00:00,173.3275,18.7,17.1,2.0,3,2,7
2016-07-20 04:00:00,200.4475,19.0,17.4,3.0,4,2,7
2016-07-20 05:00:00,196.9675,18.2,17.1,3.0,5,2,7
2016-07-20 06:00:00,229.8825,17.9,16.5,5.0,6,2,7
2016-07-20 07:00:00,329.52,17.4,15.7,6.0,7,2,7
2016-07-20 08:00:00,368.44,17.4,15.0,7.0,8,2,7
2016-07-20 09:00:00,385.5025,19.2,15.5,6.0,9,2,7
2016-07-20 10:00:00,394.34,20.6,16.0,7.0,10,2,7
2016-07-20 11:00:00,391.9625,19.0,14.5,8.0,11,2,7
2016-07-20 12:00:00,402.2825,18.5,13.2,9.0,12,2,7
2016-07-20 13:00:00,399.325,18.9,11.7,8.0,13,2,7
2016-07-20 14:00:00,389.6725,20.3,11.3,7.0,14,2,7
2016-07-20 15:00:00,369.845,19.2,11.6,9.0,15,2,7
2016-07-20 16:00:00,335.83,19.2,11.5,7.0,16,2,7
2016-07-20 17:00:00,274.2075,18.2,11.6,7.0,17,2,7
2016-07-20 18:00:00,248.3325,18.1,10.8,6.0,18,2,7
2016-07-20 19:00:00,225.3175,18.1,10.0,5.0,19,2,7
2016-07-20 20:00:00,212.9,16.2,10.6,5.0,20,2,7
2016-07-20 21:00:00,205.71,15.7,10.6,3.0,21,2,7
2016-07-20 22:00:00,191.4675,15.2,10.9,2.0,22,2,7
2016-07-20 23:00:00,178.315,15.2,11.3,2.0,23,2,7
2016-07-21 00:00:00,175.495,15.6,11.0,2.0,0,3,7
2016-07-21 01:00:00,174.2625,15.8,10.8,3.0,1,3,7
2016-07-21 02:00:00,174.125,15.4,11.5,4.0,2,3,7
2016-07-21 03:00:00,173.6175,15.6,11.8,5.0,3,3,7
2016-07-21 04:00:00,199.665,15.4,11.7,5.0,4,3,7
